school_code,school_name,cluster,count
170,Paul JHS PCS,Cluster 8,-1
170,Paul JHS PCS,Cluster 9,-1
170,Paul JHS PCS,UNENCODABLE,34
295,Payne ES,Cluster 10,-1
295,Payne ES,Cluster 17,-1
295,Payne ES,Cluster 18,-1
295,Payne ES,Cluster 2,-1
295,Payne ES,Cluster 21,-1
295,Payne ES,Cluster 23,-1
295,Payne ES,Cluster 25,-1
295,Payne ES,Cluster 26,107
295,Payne ES,Cluster 28,-1
295,Payne ES,Cluster 29,-1
295,Payne ES,Cluster 30,-1
295,Payne ES,Cluster 31,-1
295,Payne ES,Cluster 32,-1
295,Payne ES,Cluster 33,10
295,Payne ES,Cluster 34,11
295,Payne ES,Cluster 35,-1
295,Payne ES,Cluster 36,11
295,Payne ES,Cluster 37,-1
295,Payne ES,Cluster 38,13
295,Payne ES,Cluster 39,13
295,Payne ES,Cluster 7,-1
295,Payne ES,Cluster 8,-1
295,Payne ES,Cluster 9,-1
295,Payne ES,UNENCODABLE,12
301,Peabody ES (Capital Hill Cluster),Cluster 17,-1
301,Peabody ES (Capital Hill Cluster),Cluster 18,-1
301,Peabody ES (Capital Hill Cluster),Cluster 19,-1
301,Peabody ES (Capital Hill Cluster),Cluster 20,-1
301,Peabody ES (Capital Hill Cluster),Cluster 21,-1
301,Peabody ES (Capital Hill Cluster),Cluster 22,-1
301,Peabody ES (Capital Hill Cluster),Cluster 23,-1
301,Peabody ES (Capital Hill Cluster),Cluster 24,-1
301,Peabody ES (Capital Hill Cluster),Cluster 25,57
301,Peabody ES (Capital Hill Cluster),Cluster 26,81
301,Peabody ES (Capital Hill Cluster),Cluster 27,-1
301,Peabody ES (Capital Hill Cluster),Cluster 28,-1
301,Peabody ES (Capital Hill Cluster),Cluster 29,-1
301,Peabody ES (Capital Hill Cluster),Cluster 30,-1
301,Peabody ES (Capital Hill Cluster),Cluster 31,-1
301,Peabody ES (Capital Hill Cluster),Cluster 32,-1
301,Peabody ES (Capital Hill Cluster),Cluster 33,-1
301,Peabody ES (Capital Hill Cluster),Cluster 34,-1
301,Peabody ES (Capital Hill Cluster),Cluster 35,-1
301,Peabody ES (Capital Hill Cluster),Cluster 37,-1
301,Peabody ES (Capital Hill Cluster),Cluster 38,-1
301,Peabody ES (Capital Hill Cluster),Cluster 39,-1
301,Peabody ES (Capital Hill Cluster),Cluster 7,-1
301,Peabody ES (Capital Hill Cluster),Cluster 9,-1
301,Peabody ES (Capital Hill Cluster),UNENCODABLE,-1
161,Perry Street Prep PCS,Cluster 17,15
161,Perry Street Prep PCS,Cluster 18,27
161,Perry Street Prep PCS,Cluster 19,60
161,Perry Street Prep PCS,Cluster 2,15
161,Perry Street Prep PCS,Cluster 20,41
161,Perry Street Prep PCS,Cluster 21,77
161,Perry Street Prep PCS,Cluster 22,105
161,Perry Street Prep PCS,Cluster 23,43
161,Perry Street Prep PCS,Cluster 24,61
161,Perry Street Prep PCS,Cluster 25,18
161,Perry Street Prep PCS,Cluster 26,-1
161,Perry Street Prep PCS,Cluster 27,-1
161,Perry Street Prep PCS,Cluster 28,21
161,Perry Street Prep PCS,Cluster 29,12
161,Perry Street Prep PCS,Cluster 3,-1
161,Perry Street Prep PCS,Cluster 30,-1
161,Perry Street Prep PCS,Cluster 31,40
161,Perry Street Prep PCS,Cluster 32,14
161,Perry Street Prep PCS,Cluster 33,38
161,Perry Street Prep PCS,Cluster 34,32
161,Perry Street Prep PCS,Cluster 35,-1
161,Perry Street Prep PCS,Cluster 36,10
161,Perry Street Prep PCS,Cluster 37,22
161,Perry Street Prep PCS,Cluster 38,21
161,Perry Street Prep PCS,Cluster 39,67
161,Perry Street Prep PCS,Cluster 6,-1
161,Perry Street Prep PCS,Cluster 7,14
161,Perry Street Prep PCS,Cluster 8,21
161,Perry Street Prep PCS,Cluster 9,-1
161,Perry Street Prep PCS,UNENCODABLE,115
478,Phelps Architecture Construction and Engineering HS,Cluster 17,-1
478,Phelps Architecture Construction and Engineering HS,Cluster 18,-1
478,Phelps Architecture Construction and Engineering HS,Cluster 19,-1
478,Phelps Architecture Construction and Engineering HS,Cluster 2,11
478,Phelps Architecture Construction and Engineering HS,Cluster 20,-1
478,Phelps Architecture Construction and Engineering HS,Cluster 21,15
478,Phelps Architecture Construction and Engineering HS,Cluster 22,18
478,Phelps Architecture Construction and Engineering HS,Cluster 23,35
478,Phelps Architecture Construction and Engineering HS,Cluster 24,11
478,Phelps Architecture Construction and Engineering HS,Cluster 25,21
478,Phelps Architecture Construction and Engineering HS,Cluster 26,12
478,Phelps Architecture Construction and Engineering HS,Cluster 27,-1
478,Phelps Architecture Construction and Engineering HS,Cluster 28,10
478,Phelps Architecture Construction and Engineering HS,Cluster 29,-1
478,Phelps Architecture Construction and Engineering HS,Cluster 3,-1
478,Phelps Architecture Construction and Engineering HS,Cluster 30,-1
478,Phelps Architecture Construction and Engineering HS,Cluster 31,24
478,Phelps Architecture Construction and Engineering HS,Cluster 32,22
478,Phelps Architecture Construction and Engineering HS,Cluster 33,26
478,Phelps Architecture Construction and Engineering HS,Cluster 34,32
478,Phelps Architecture Construction and Engineering HS,Cluster 35,-1
478,Phelps Architecture Construction and Engineering HS,Cluster 36,-1
478,Phelps Architecture Construction and Engineering HS,Cluster 37,-1
478,Phelps Architecture Construction and Engineering HS,Cluster 38,12
478,Phelps Architecture Construction and Engineering HS,Cluster 39,12
478,Phelps Architecture Construction and Engineering HS,Cluster 7,-1
478,Phelps Architecture Construction and Engineering HS,Cluster 8,-1
478,Phelps Architecture Construction and Engineering HS,Cluster 9,-1
478,Phelps Architecture Construction and Engineering HS,UNENCODABLE,-1
299,Plummer ES,Cluster 19,-1
299,Plummer ES,Cluster 25,-1
299,Plummer ES,Cluster 28,-1
299,Plummer ES,Cluster 3,-1
299,Plummer ES,Cluster 30,-1
299,Plummer ES,Cluster 31,-1
299,Plummer ES,Cluster 32,96
299,Plummer ES,Cluster 33,110
299,Plummer ES,Cluster 34,-1
299,Plummer ES,Cluster 35,-1
299,Plummer ES,Cluster 37,-1
299,Plummer ES,Cluster 38,-1
299,Plummer ES,Cluster 39,-1
299,Plummer ES,UNENCODABLE,31
117,Potomac Lighthouse PCS,Cluster 17,-1
117,Potomac Lighthouse PCS,Cluster 18,18
117,Potomac Lighthouse PCS,Cluster 19,34
117,Potomac Lighthouse PCS,Cluster 2,12
117,Potomac Lighthouse PCS,Cluster 20,42
117,Potomac Lighthouse PCS,Cluster 21,12
117,Potomac Lighthouse PCS,Cluster 22,24
117,Potomac Lighthouse PCS,Cluster 23,15
117,Potomac Lighthouse PCS,Cluster 24,-1
117,Potomac Lighthouse PCS,Cluster 25,15
117,Potomac Lighthouse PCS,Cluster 26,-1
117,Potomac Lighthouse PCS,Cluster 28,-1
117,Potomac Lighthouse PCS,Cluster 29,-1
117,Potomac Lighthouse PCS,Cluster 3,-1
117,Potomac Lighthouse PCS,Cluster 30,-1
117,Potomac Lighthouse PCS,Cluster 31,13
117,Potomac Lighthouse PCS,Cluster 32,32
117,Potomac Lighthouse PCS,Cluster 33,17
117,Potomac Lighthouse PCS,Cluster 34,10
117,Potomac Lighthouse PCS,Cluster 35,-1
117,Potomac Lighthouse PCS,Cluster 36,12
117,Potomac Lighthouse PCS,Cluster 37,-1
117,Potomac Lighthouse PCS,Cluster 38,12
117,Potomac Lighthouse PCS,Cluster 39,23
117,Potomac Lighthouse PCS,Cluster 7,-1
117,Potomac Lighthouse PCS,Cluster 8,-1
117,Potomac Lighthouse PCS,Cluster 9,-1
117,Potomac Lighthouse PCS,UNENCODABLE,48
300,Powell ES,Cluster 1,-1
300,Powell ES,Cluster 15,-1
300,Powell ES,Cluster 17,31
300,Powell ES,Cluster 18,278
300,Powell ES,Cluster 19,-1
300,Powell ES,Cluster 2,39
300,Powell ES,Cluster 20,-1
300,Powell ES,Cluster 21,-1
300,Powell ES,Cluster 23,-1
300,Powell ES,Cluster 24,-1
300,Powell ES,Cluster 30,-1
300,Powell ES,Cluster 33,-1
300,Powell ES,Cluster 6,-1
300,Powell ES,Cluster 7,-1
300,Powell ES,UNENCODABLE,-1
486,Prospect LC,Cluster 17,-1
486,Prospect LC,Cluster 18,-1
486,Prospect LC,Cluster 2,-1
486,Prospect LC,Cluster 20,-1
486,Prospect LC,Cluster 21,-1
486,Prospect LC,Cluster 22,-1
486,Prospect LC,Cluster 23,-1
486,Prospect LC,Cluster 25,-1
486,Prospect LC,Cluster 26,-1
486,Prospect LC,Cluster 28,-1
486,Prospect LC,Cluster 29,-1
486,Prospect LC,Cluster 3,-1
486,Prospect LC,Cluster 30,-1
486,Prospect LC,Cluster 31,-1
486,Prospect LC,Cluster 32,-1
486,Prospect LC,Cluster 33,-1
486,Prospect LC,Cluster 34,-1
486,Prospect LC,Cluster 35,-1
486,Prospect LC,Cluster 36,-1
486,Prospect LC,Cluster 37,-1
486,Prospect LC,Cluster 38,-1
486,Prospect LC,Cluster 39,12
486,Prospect LC,Cluster 8,-1
486,Prospect LC,Cluster 9,-1
486,Prospect LC,UNENCODABLE,-1
316,Randle Highlands ES,Cluster 18,-1
316,Randle Highlands ES,Cluster 2,-1
316,Randle Highlands ES,Cluster 21,-1
316,Randle Highlands ES,Cluster 22,-1
316,Randle Highlands ES,Cluster 23,-1
316,Randle Highlands ES,Cluster 25,-1
316,Randle Highlands ES,Cluster 26,-1
316,Randle Highlands ES,Cluster 28,11
316,Randle Highlands ES,Cluster 29,-1
316,Randle Highlands ES,Cluster 31,-1
316,Randle Highlands ES,Cluster 32,20
316,Randle Highlands ES,Cluster 33,11
316,Randle Highlands ES,Cluster 34,197
316,Randle Highlands ES,Cluster 35,36
316,Randle Highlands ES,Cluster 36,15
316,Randle Highlands ES,Cluster 37,-1
316,Randle Highlands ES,Cluster 38,22
316,Randle Highlands ES,Cluster 39,-1
316,Randle Highlands ES,Cluster 7,-1
316,Randle Highlands ES,UNENCODABLE,19
302,Raymond EC,Cluster 1,-1
302,Raymond EC,Cluster 17,17
302,Raymond EC,Cluster 18,149
302,Raymond EC,Cluster 19,11
302,Raymond EC,Cluster 2,216
302,Raymond EC,Cluster 20,-1
302,Raymond EC,Cluster 21,-1
302,Raymond EC,Cluster 23,-1
302,Raymond EC,Cluster 25,-1
302,Raymond EC,Cluster 29,-1
302,Raymond EC,Cluster 30,-1
302,Raymond EC,Cluster 31,-1
302,Raymond EC,Cluster 32,-1
302,Raymond EC,Cluster 33,-1
302,Raymond EC,Cluster 34,-1
302,Raymond EC,Cluster 35,-1
302,Raymond EC,Cluster 37,-1
302,Raymond EC,Cluster 38,-1
302,Raymond EC,Cluster 39,-1
302,Raymond EC,Cluster 7,-1
302,Raymond EC,UNENCODABLE,-1
3067,Richard Wright PCS for Journalism and Media Arts,Cluster 1,-1
3067,Richard Wright PCS for Journalism and Media Arts,Cluster 10,-1
3067,Richard Wright PCS for Journalism and Media Arts,Cluster 18,-1
3067,Richard Wright PCS for Journalism and Media Arts,Cluster 2,-1
3067,Richard Wright PCS for Journalism and Media Arts,Cluster 20,-1
3067,Richard Wright PCS for Journalism and Media Arts,Cluster 21,-1
3067,Richard Wright PCS for Journalism and Media Arts,Cluster 22,-1
3067,Richard Wright PCS for Journalism and Media Arts,Cluster 23,13
3067,Richard Wright PCS for Journalism and Media Arts,Cluster 24,-1
3067,Richard Wright PCS for Journalism and Media Arts,Cluster 25,10
3067,Richard Wright PCS for Journalism and Media Arts,Cluster 26,-1
3067,Richard Wright PCS for Journalism and Media Arts,Cluster 28,-1
3067,Richard Wright PCS for Journalism and Media Arts,Cluster 29,-1
3067,Richard Wright PCS for Journalism and Media Arts,Cluster 3,-1
3067,Richard Wright PCS for Journalism and Media Arts,Cluster 30,-1
3067,Richard Wright PCS for Journalism and Media Arts,Cluster 31,19
3067,Richard Wright PCS for Journalism and Media Arts,Cluster 32,22
3067,Richard Wright PCS for Journalism and Media Arts,Cluster 33,19
3067,Richard Wright PCS for Journalism and Media Arts,Cluster 34,-1
3067,Richard Wright PCS for Journalism and Media Arts,Cluster 35,-1
3067,Richard Wright PCS for Journalism and Media Arts,Cluster 36,10
3067,Richard Wright PCS for Journalism and Media Arts,Cluster 37,-1
3067,Richard Wright PCS for Journalism and Media Arts,Cluster 38,11
3067,Richard Wright PCS for Journalism and Media Arts,Cluster 39,16
3067,Richard Wright PCS for Journalism and Media Arts,Cluster 9,-1
3067,Richard Wright PCS for Journalism and Media Arts,UNENCODABLE,23
425,Ron Brown MS,Cluster 17,-1
425,Ron Brown MS,Cluster 18,-1
425,Ron Brown MS,Cluster 19,-1
425,Ron Brown MS,Cluster 21,-1
425,Ron Brown MS,Cluster 22,-1
425,Ron Brown MS,Cluster 23,-1
425,Ron Brown MS,Cluster 24,-1
425,Ron Brown MS,Cluster 25,-1
425,Ron Brown MS,Cluster 26,-1
425,Ron Brown MS,Cluster 28,-1
425,Ron Brown MS,Cluster 29,31
425,Ron Brown MS,Cluster 30,14
425,Ron Brown MS,Cluster 31,90
425,Ron Brown MS,Cluster 32,13
425,Ron Brown MS,Cluster 33,27
425,Ron Brown MS,Cluster 34,-1
425,Ron Brown MS,Cluster 36,-1
425,Ron Brown MS,Cluster 37,-1
425,Ron Brown MS,Cluster 38,-1
425,Ron Brown MS,Cluster 39,-1
425,Ron Brown MS,Cluster 7,-1
425,Ron Brown MS,Cluster 9,-1
425,Ron Brown MS,UNENCODABLE,-1
459,Roosevelt HS,Cluster 15,-1
459,Roosevelt HS,Cluster 17,22
459,Roosevelt HS,Cluster 18,248
459,Roosevelt HS,Cluster 19,53
459,Roosevelt HS,Cluster 2,24
459,Roosevelt HS,Cluster 20,28
459,Roosevelt HS,Cluster 21,-1
459,Roosevelt HS,Cluster 22,10
459,Roosevelt HS,Cluster 23,-1
459,Roosevelt HS,Cluster 24,-1
459,Roosevelt HS,Cluster 25,-1
459,Roosevelt HS,Cluster 26,-1
459,Roosevelt HS,Cluster 28,-1
459,Roosevelt HS,Cluster 30,-1
459,Roosevelt HS,Cluster 31,-1
459,Roosevelt HS,Cluster 32,-1
459,Roosevelt HS,Cluster 33,-1
459,Roosevelt HS,Cluster 34,-1
459,Roosevelt HS,Cluster 35,-1
459,Roosevelt HS,Cluster 36,-1
459,Roosevelt HS,Cluster 37,-1
459,Roosevelt HS,Cluster 38,-1
459,Roosevelt HS,Cluster 39,13
459,Roosevelt HS,Cluster 7,-1
459,Roosevelt HS,Cluster 8,-1
459,Roosevelt HS,Cluster 9,-1
459,Roosevelt HS,UNENCODABLE,15
456,Roosevelt STAY,Cluster 1,-1
456,Roosevelt STAY,Cluster 12,-1
456,Roosevelt STAY,Cluster 14,-1
456,Roosevelt STAY,Cluster 17,41
456,Roosevelt STAY,Cluster 18,118
456,Roosevelt STAY,Cluster 19,26
456,Roosevelt STAY,Cluster 2,95
456,Roosevelt STAY,Cluster 20,-1
456,Roosevelt STAY,Cluster 21,16
456,Roosevelt STAY,Cluster 22,15
456,Roosevelt STAY,Cluster 23,13
456,Roosevelt STAY,Cluster 24,-1
456,Roosevelt STAY,Cluster 25,11
456,Roosevelt STAY,Cluster 26,-1
456,Roosevelt STAY,Cluster 28,-1
456,Roosevelt STAY,Cluster 3,-1
456,Roosevelt STAY,Cluster 31,-1
456,Roosevelt STAY,Cluster 32,-1
456,Roosevelt STAY,Cluster 33,12
456,Roosevelt STAY,Cluster 34,-1
456,Roosevelt STAY,Cluster 35,-1
456,Roosevelt STAY,Cluster 36,-1
456,Roosevelt STAY,Cluster 37,-1
456,Roosevelt STAY,Cluster 38,-1
456,Roosevelt STAY,Cluster 39,13
456,Roosevelt STAY,Cluster 6,-1
456,Roosevelt STAY,Cluster 7,13
456,Roosevelt STAY,Cluster 8,14
456,Roosevelt STAY,Cluster 9,-1
456,Roosevelt STAY,UNENCODABLE,58
173,Roots PCS,Cluster 17,15
173,Roots PCS,Cluster 18,18
173,Roots PCS,Cluster 19,19
173,Roots PCS,Cluster 20,-1
173,Roots PCS,Cluster 21,-1
173,Roots PCS,Cluster 22,-1
173,Roots PCS,Cluster 23,-1
173,Roots PCS,Cluster 24,-1
173,Roots PCS,Cluster 26,-1
173,Roots PCS,Cluster 28,-1
173,Roots PCS,Cluster 30,-1
173,Roots PCS,Cluster 31,-1
173,Roots PCS,Cluster 32,-1
173,Roots PCS,Cluster 33,-1
173,Roots PCS,Cluster 34,-1
173,Roots PCS,Cluster 35,-1
173,Roots PCS,Cluster 36,-1
173,Roots PCS,Cluster 38,-1
173,Roots PCS,Cluster 39,-1
173,Roots PCS,UNENCODABLE,16
305,Ross ES,Cluster 1,-1
305,Ross ES,Cluster 14,-1
305,Ross ES,Cluster 17,-1
305,Ross ES,Cluster 18,-1
305,Ross ES,Cluster 2,-1
305,Ross ES,Cluster 20,-1
305,Ross ES,Cluster 21,-1
305,Ross ES,Cluster 22,-1
305,Ross ES,Cluster 23,-1
305,Ross ES,Cluster 24,-1
305,Ross ES,Cluster 25,-1
305,Ross ES,Cluster 26,-1
305,Ross ES,Cluster 3,-1
305,Ross ES,Cluster 31,-1
305,Ross ES,Cluster 33,-1
305,Ross ES,Cluster 34,-1
305,Ross ES,Cluster 35,-1
305,Ross ES,Cluster 37,-1
305,Ross ES,Cluster 5,-1
305,Ross ES,Cluster 6,76
305,Ross ES,Cluster 7,21
305,Ross ES,Cluster 8,-1
305,Ross ES,Cluster 9,-1
307,Savoy ES,Cluster 23,-1
307,Savoy ES,Cluster 24,-1
307,Savoy ES,Cluster 26,-1
307,Savoy ES,Cluster 28,66
307,Savoy ES,Cluster 29,-1
307,Savoy ES,Cluster 33,-1
307,Savoy ES,Cluster 34,-1
307,Savoy ES,Cluster 36,-1
307,Savoy ES,Cluster 37,250
307,Savoy ES,Cluster 38,16
307,Savoy ES,Cluster 39,10
307,Savoy ES,Cluster 9,-1
307,Savoy ES,UNENCODABLE,29
174,School for Educational Evolution and Development (SEED) PCS,Cluster 1,-1
174,School for Educational Evolution and Development (SEED) PCS,Cluster 17,-1
174,School for Educational Evolution and Development (SEED) PCS,Cluster 18,-1
174,School for Educational Evolution and Development (SEED) PCS,Cluster 19,-1
174,School for Educational Evolution and Development (SEED) PCS,Cluster 2,10
174,School for Educational Evolution and Development (SEED) PCS,Cluster 20,-1
174,School for Educational Evolution and Development (SEED) PCS,Cluster 21,18
174,School for Educational Evolution and Development (SEED) PCS,Cluster 22,-1
174,School for Educational Evolution and Development (SEED) PCS,Cluster 23,-1
174,School for Educational Evolution and Development (SEED) PCS,Cluster 25,-1
174,School for Educational Evolution and Development (SEED) PCS,Cluster 26,-1
174,School for Educational Evolution and Development (SEED) PCS,Cluster 28,-1
174,School for Educational Evolution and Development (SEED) PCS,Cluster 29,-1
174,School for Educational Evolution and Development (SEED) PCS,Cluster 30,12
174,School for Educational Evolution and Development (SEED) PCS,Cluster 31,27
174,School for Educational Evolution and Development (SEED) PCS,Cluster 32,34
174,School for Educational Evolution and Development (SEED) PCS,Cluster 33,49
174,School for Educational Evolution and Development (SEED) PCS,Cluster 34,23
174,School for Educational Evolution and Development (SEED) PCS,Cluster 35,-1
174,School for Educational Evolution and Development (SEED) PCS,Cluster 36,11
174,School for Educational Evolution and Development (SEED) PCS,Cluster 37,13
174,School for Educational Evolution and Development (SEED) PCS,Cluster 38,20
174,School for Educational Evolution and Development (SEED) PCS,Cluster 39,38
174,School for Educational Evolution and Development (SEED) PCS,Cluster 7,-1
174,School for Educational Evolution and Development (SEED) PCS,Cluster 8,-1
174,School for Educational Evolution and Development (SEED) PCS,Cluster 9,-1
174,School for Educational Evolution and Development (SEED) PCS,UNENCODABLE,-1
943,School Within School at Logan Annex,Cluster 10,-1
943,School Within School at Logan Annex,Cluster 18,-1
943,School Within School at Logan Annex,Cluster 19,-1
943,School Within School at Logan Annex,Cluster 21,-1
943,School Within School at Logan Annex,Cluster 22,-1
943,School Within School at Logan Annex,Cluster 24,-1
943,School Within School at Logan Annex,Cluster 25,36
943,School Within School at Logan Annex,Cluster 26,60
943,School Within School at Logan Annex,Cluster 31,-1
943,School Within School at Logan Annex,Cluster 32,-1
943,School Within School at Logan Annex,Cluster 33,-1
943,School Within School at Logan Annex,Cluster 35,-1
943,School Within School at Logan Annex,Cluster 37,-1
943,School Within School at Logan Annex,Cluster 38,-1
943,School Within School at Logan Annex,Cluster 9,-1
943,School Within School at Logan Annex,UNENCODABLE,-1
466,School Without Walls SHS,Cluster 1,-1
466,School Without Walls SHS,Cluster 10,34
466,School Without Walls SHS,Cluster 11,27
466,School Without Walls SHS,Cluster 12,-1
466,School Without Walls SHS,Cluster 13,10
466,School Without Walls SHS,Cluster 14,-1
466,School Without Walls SHS,Cluster 15,15
466,School Without Walls SHS,Cluster 16,11
466,School Without Walls SHS,Cluster 17,38
466,School Without Walls SHS,Cluster 18,45
466,School Without Walls SHS,Cluster 19,15
466,School Without Walls SHS,Cluster 2,45
466,School Without Walls SHS,Cluster 20,12
466,School Without Walls SHS,Cluster 21,19
466,School Without Walls SHS,Cluster 22,18
466,School Without Walls SHS,Cluster 23,-1
466,School Without Walls SHS,Cluster 24,-1
466,School Without Walls SHS,Cluster 25,26
466,School Without Walls SHS,Cluster 26,48
466,School Without Walls SHS,Cluster 27,-1
466,School Without Walls SHS,Cluster 28,-1
466,School Without Walls SHS,Cluster 3,-1
466,School Without Walls SHS,Cluster 30,-1
466,School Without Walls SHS,Cluster 31,-1
466,School Without Walls SHS,Cluster 32,10
466,School Without Walls SHS,Cluster 33,12
466,School Without Walls SHS,Cluster 34,13
466,School Without Walls SHS,Cluster 35,13
466,School Without Walls SHS,Cluster 36,-1
466,School Without Walls SHS,Cluster 37,-1
466,School Without Walls SHS,Cluster 38,10
466,School Without Walls SHS,Cluster 39,10
466,School Without Walls SHS,Cluster 4,-1
466,School Without Walls SHS,Cluster 5,-1
466,School Without Walls SHS,Cluster 6,-1
466,School Without Walls SHS,Cluster 7,-1
466,School Without Walls SHS,Cluster 8,-1
466,School Without Walls SHS,Cluster 9,-1
466,School Without Walls SHS,UNENCODABLE,18
309,Seaton ES,Cluster 1,-1
309,Seaton ES,Cluster 17,-1
309,Seaton ES,Cluster 18,-1
309,Seaton ES,Cluster 19,-1
309,Seaton ES,Cluster 2,-1
309,Seaton ES,Cluster 20,-1
309,Seaton ES,Cluster 21,24
309,Seaton ES,Cluster 22,-1
309,Seaton ES,Cluster 23,-1
309,Seaton ES,Cluster 24,-1
309,Seaton ES,Cluster 3,-1
309,Seaton ES,Cluster 32,-1
309,Seaton ES,Cluster 34,-1
309,Seaton ES,Cluster 35,-1
309,Seaton ES,Cluster 37,-1
309,Seaton ES,Cluster 38,-1
309,Seaton ES,Cluster 39,10
309,Seaton ES,Cluster 7,124
309,Seaton ES,Cluster 8,33
309,Seaton ES,Cluster 9,-1
309,Seaton ES,UNENCODABLE,-1
123,Septima Clark PCS,Cluster 18,-1
123,Septima Clark PCS,Cluster 2,-1
123,Septima Clark PCS,Cluster 23,-1
123,Septima Clark PCS,Cluster 24,-1
123,Septima Clark PCS,Cluster 26,-1
123,Septima Clark PCS,Cluster 28,13
123,Septima Clark PCS,Cluster 3,-1
123,Septima Clark PCS,Cluster 30,-1
123,Septima Clark PCS,Cluster 31,-1
123,Septima Clark PCS,Cluster 32,-1
123,Septima Clark PCS,Cluster 33,12
123,Septima Clark PCS,Cluster 34,-1
123,Septima Clark PCS,Cluster 35,-1
123,Septima Clark PCS,Cluster 36,-1
123,Septima Clark PCS,Cluster 37,55
123,Septima Clark PCS,Cluster 38,21
123,Septima Clark PCS,Cluster 39,52
123,Septima Clark PCS,Cluster 8,-1
123,Septima Clark PCS,Cluster 9,-1
123,Septima Clark PCS,UNENCODABLE,28
312,Sharpe Health School,Cluster 17,-1
312,Sharpe Health School,Cluster 18,-1
312,Sharpe Health School,Cluster 19,-1
312,Sharpe Health School,Cluster 2,-1
312,Sharpe Health School,Cluster 20,-1
312,Sharpe Health School,Cluster 21,-1
312,Sharpe Health School,Cluster 22,-1
312,Sharpe Health School,Cluster 23,-1
312,Sharpe Health School,Cluster 24,-1
312,Sharpe Health School,Cluster 25,-1
312,Sharpe Health School,Cluster 27,-1
312,Sharpe Health School,Cluster 28,-1
312,Sharpe Health School,Cluster 29,-1
312,Sharpe Health School,Cluster 30,-1
312,Sharpe Health School,Cluster 31,-1
312,Sharpe Health School,Cluster 32,-1
312,Sharpe Health School,Cluster 33,-1
312,Sharpe Health School,Cluster 34,-1
312,Sharpe Health School,Cluster 36,-1
312,Sharpe Health School,Cluster 37,-1
312,Sharpe Health School,Cluster 38,-1
312,Sharpe Health School,Cluster 39,-1
312,Sharpe Health School,Cluster 7,-1
312,Sharpe Health School,Cluster 8,-1
312,Sharpe Health School,Cluster 9,-1
312,Sharpe Health School,UNENCODABLE,-1
432,Shaw MS at Garnet Patterson,Cluster 17,-1
432,Shaw MS at Garnet Patterson,Cluster 18,-1
432,Shaw MS at Garnet Patterson,Cluster 2,28
432,Shaw MS at Garnet Patterson,Cluster 21,14
432,Shaw MS at Garnet Patterson,Cluster 23,-1
432,Shaw MS at Garnet Patterson,Cluster 25,-1
432,Shaw MS at Garnet Patterson,Cluster 26,-1
432,Shaw MS at Garnet Patterson,Cluster 28,-1
432,Shaw MS at Garnet Patterson,Cluster 3,13
432,Shaw MS at Garnet Patterson,Cluster 30,-1
432,Shaw MS at Garnet Patterson,Cluster 32,-1
432,Shaw MS at Garnet Patterson,Cluster 33,-1
432,Shaw MS at Garnet Patterson,Cluster 34,-1
432,Shaw MS at Garnet Patterson,Cluster 36,-1
432,Shaw MS at Garnet Patterson,Cluster 37,-1
432,Shaw MS at Garnet Patterson,Cluster 38,-1
432,Shaw MS at Garnet Patterson,Cluster 39,-1
432,Shaw MS at Garnet Patterson,Cluster 6,-1
432,Shaw MS at Garnet Patterson,Cluster 7,24
432,Shaw MS at Garnet Patterson,Cluster 8,-1
432,Shaw MS at Garnet Patterson,Cluster 9,-1
432,Shaw MS at Garnet Patterson,UNENCODABLE,-1
313,Shepherd ES,Cluster 16,100
313,Shepherd ES,Cluster 17,93
313,Shepherd ES,Cluster 18,46
313,Shepherd ES,Cluster 19,27
313,Shepherd ES,Cluster 2,-1
313,Shepherd ES,Cluster 20,13
313,Shepherd ES,Cluster 21,-1
313,Shepherd ES,Cluster 22,-1
313,Shepherd ES,Cluster 23,-1
313,Shepherd ES,Cluster 24,-1
313,Shepherd ES,Cluster 25,-1
313,Shepherd ES,Cluster 29,-1
313,Shepherd ES,Cluster 31,-1
313,Shepherd ES,Cluster 33,-1
313,Shepherd ES,Cluster 34,-1
313,Shepherd ES,Cluster 36,-1
313,Shepherd ES,Cluster 37,-1
313,Shepherd ES,Cluster 38,-1
313,Shepherd ES,Cluster 7,-1
313,Shepherd ES,Cluster 8,-1
313,Shepherd ES,Cluster 9,-1
313,Shepherd ES,UNENCODABLE,-1
3066,Shining Stars Montessori PCS,Cluster 10,-1
3066,Shining Stars Montessori PCS,Cluster 17,-1
3066,Shining Stars Montessori PCS,Cluster 18,-1
3066,Shining Stars Montessori PCS,Cluster 19,-1
3066,Shining Stars Montessori PCS,Cluster 2,-1
3066,Shining Stars Montessori PCS,Cluster 21,-1
3066,Shining Stars Montessori PCS,Cluster 22,-1
3066,Shining Stars Montessori PCS,Cluster 24,-1
3066,Shining Stars Montessori PCS,Cluster 29,-1
3066,Shining Stars Montessori PCS,Cluster 30,-1
3066,Shining Stars Montessori PCS,Cluster 33,-1
3066,Shining Stars Montessori PCS,Cluster 34,-1
3066,Shining Stars Montessori PCS,Cluster 35,-1
3066,Shining Stars Montessori PCS,Cluster 38,-1
3066,Shining Stars Montessori PCS,Cluster 6,-1
3066,Shining Stars Montessori PCS,UNENCODABLE,-1
315,Simon ES,Cluster 25,-1
